Chemblid,Target,Class,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHEMBL3414410,Vasopressin V1a receptor,membrane receptor  7tm1  peptide  short peptide  vasopressin and oxytocin receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
CHEMBL3414411,Sodium channel protein type 9 subunit alpha,ion channel  vgc  vg na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,31
CHEMBL3414412,Endoplasmic reticulum aminopeptidase 1,enzyme  protease  metallo  mae  m1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
CHEMBL3414413,Interleukin-1 receptor antagonist protein,membrane receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHEMBL3414415,Bifunctional protein GlmU,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3
CHEMBL3414416,Testis-specific serine/threonine-protein kinase 3,enzyme  kinase  protein kinase  camk  tssk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5
CHEMBL3414418,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHEMBL3414419,Cytosolic 10-formyltetrahydrofolate dehydrogenase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHEMBL3415,Thymidine kinase,enzyme  transferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,17,17,46,46,47,47,47,47,47,47,47,47,47,47,47
CHEMBL3418,Nicastrin,enzyme  protease  aspartic  ad  a22a  reg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CHEMBL3419,Carboxypeptidase B2 isoform A,enzyme  protease  metallo  mc  m14a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,41,41,41,53,53,68,96,109,151,151,151
CHEMBL3421,Phosphodiesterase 1A,enzyme  phosphodiesterase  pde_1  pde_1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,14,24,37,39,39
CHEMBL3421521,1-deoxy-D-xylulose 5-phosphate reductoisomerase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
CHEMBL3421522,Oxidized low-density lipoprotein receptor 1,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHEMBL3421523,Aldose reductase-related protein 1,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22
CHEMBL3421524,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37
CHEMBL3421525,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37
CHEMBL3421526,NK-3 receptor,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
CHEMBL3422,Steroid 5-alpha-reductase 1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,35,35,35,35,35,35,35,35,56,69,69,69
CHEMBL3424,Protein kinase C epsilon,enzyme  kinase  protein kinase  agc  pkc  eta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
CHEMBL3425,Neuropeptide FF receptor 2,membrane receptor  7tm1  peptide  short peptide  rf amide receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CHEMBL3425388,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,86
CHEMBL3425389,Serine/threonine-protein phosphatase 5,enzyme  phosphatase  protein phosphatase  ser_thr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
CHEMBL3425390,Receptor-type tyrosine-protein phosphatase R,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHEMBL3425391,Patatin-like phospholipase domain-containing protein 2,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,69,69
CHEMBL3425392,Pyridoxal phosphate phosphatase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
CHEMBL3425396,Endoplasmin,membrane other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHEMBL3425397,Endoplasmin,membrane other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHEMBL3426,Serotonin 5a (5-HT5a) receptor,membrane receptor  7tm1  smallmol  monoamine receptor  serotonin receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,28,29,56,65,71,144,156,167,176,202,290,303,324,353,354
CHEMBL3427,Dopamine D2 receptor,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
CHEMBL3428,Ghrelin receptor,membrane receptor  7tm1  peptide  short peptide  grp-related receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHEMBL3429,Estrogen-related receptor alpha,transcription factor  nuclear receptor  nr3  nr3b  nr3b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,82,83,83,83,94,94,137,137,138,138,138
CHEMBL343,GABA receptor alpha-1 subunit,ion channel  lgic  gabaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
CHEMBL3430761,Inactive serine/threonine-protein kinase VRK3,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,151,151,151,151,151,151,151,151,151,151
CHEMBL3431,Beta-mannosidase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,25,39,39,39,39,39,45,45,45,45,45,45,45,45
CHEMBL3432,Angiotensin-converting enzyme,enzyme  protease  metallo  mae  m2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHEMBL3433,Neurokinin 2 receptor,membrane receptor  7tm1  peptide  short peptide  neurokinin receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,15,15,15,15,54,90,90,97,98,98,98,98,98,98,98,98,98,98,98,98,98
CHEMBL3435,Alpha-glucosidase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,20,20,20,20,20
CHEMBL3436,Phenylalanyl-tRNA synthetase alpha chain,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50
CHEMBL3437,"Amine oxidase, copper containing",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,62,70,95,176,199,202,202,202
CHEMBL3438,Protein kinase C zeta,enzyme  kinase  protein kinase  agc  pkc  iota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,27,29,29,29,29,29,41,42,45,47,119,119,144,144,175,175,421,522,547,565,565
CHEMBL344,Melanin-concentrating hormone receptor 1,membrane receptor  7tm1  peptide  short peptide  mch receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,610,1228,1581,1644,1834,1921,2084,2284,2427,2622,2864,2984,2984
CHEMBL3440,Beta-1 adrenergic receptor,membrane receptor  7tm1  smallmol  monoamine receptor  adrenergic receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
CHEMBL3442,Glutamate [NMDA] receptor subunit epsilon 2,ion channel  lgic  glut  nmda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2
CHEMBL3444,Malate dehydrogenase mitochondrial,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9
CHEMBL3452,Vitamin D receptor,transcription factor  nuclear receptor  nr1  nr1i  nr1i1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,11,20,25,33,33,42,42,42,63,63,67,67,79,79,79,79,86,89,89,89,89
CHEMBL3455,Anandamide amidohydrolase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,16,21,77,82,111,136,146,148,149,149
CHEMBL3456,Progesterone receptor,transcription factor  nuclear receptor  nr3  nr3c  nr3c3,0,71,71,82,87,87,87,90,90,110,110,116,116,139,151,151,151,151,151,151,151,198,198,198,198,198,198,198,198,198,198,198,198,198,198,203,203,203,203,203,203,203
CHEMBL3457,Kynurenine 3-monooxygenase,enzyme  reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,22,22,22,28,28,28
CHEMBL3459,Serotonin 1b (5-HT1b) receptor,membrane receptor  7tm1  smallmol  monoamine receptor  serotonin receptor,0,0,0,0,0,0,0,0,0,0,0,0,14,14,25,25,25,35,51,51,97,103,103,103,113,113,113,113,114,119,121,121,121,123,127,128,133,150,150,156,162,163
CHEMBL3461,Neuronal acetylcholine receptor protein alpha-10 subunit,ion channel  lgic  ach  chrn alpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
CHEMBL3463,Human immunodeficiency virus type 2 integrase,enzyme  hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
CHEMBL3464,"Nitric oxide synthase, inducible",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,46,46,49,73,162,276,379,620,754,808,882,1006,1017,1017
CHEMBL3465,Sigma opioid receptor,membrane receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,15,15,15,15,15,15,17,17,17,17,17,17,17,17,18,18,18,18,18,18,21,21,21,21
CHEMBL3467,P-glycoprotein 1,transporter  ntpase  atp binding cassette  mdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,12,12,12,12,12,12,12,12,12
CHEMBL3468,Caspase-7,enzyme  protease  cysteine  cd  c14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,146,193,210,281,295,295,295,369,473,475,497,497
CHEMBL3471,Human immunodeficiency virus type 1 integrase,enzyme  hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,99,266,356,427,561,575,622,646,820,985,1142,1160,1160,1160,1160,1190,1190,1240,1374,1374,1374,1374
CHEMBL3473,C-C chemokine receptor type 3,membrane receptor  7tm1  peptide  chemokine receptor  cc chemokine receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,27,27,297,328,429,533,534,534,534,680,683,719,754,760,760
CHEMBL3474,Phospholipase A2 group IIA,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,86,86,100,100,100,103,103,103,103,121,134,158,228,228,260,291,291,326,326,326,337,337
CHEMBL3475,Plasminogen activator inhibitor-1,secreted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,21,44,44,46,72,72,98,110,110,110,111,144,144,144
CHEMBL3476,Inhibitor of nuclear factor kappa B kinase alpha subunit,enzyme  kinase  protein kinase  other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,30,69,123,125,151,152,245,255,424,465,473,503,503
CHEMBL3477,Phosphodiesterase 2A,enzyme  phosphodiesterase  pde_2  pde_2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,13,13,13,13,20,20,20,20,20,20,20,26,26,26,26,26,26,26,26,26,26
CHEMBL3478,Phosphodiesterase 5A,enzyme  phosphodiesterase  pde_5  pde_5a,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,21,34,34,35,35,35,35,37,37,37,37,50,73,73,85,91,114,114,114,114,114,114
CHEMBL3479,Phosphodiesterase 6C,enzyme  phosphodiesterase  pde_6  pde_6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
CHEMBL3480,Chitin synthase 1,enzyme,0,0,0,0,0,0,0,0,0,8,16,16,20,20,20,20,20,20,20,20,20,20,20,20,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
CHEMBL3481,Carboxypeptidase A1,enzyme  protease  metallo  mc  m14a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,23,55,55,55,61,61,61,62,62,62
CHEMBL3482,Beta-galactosidase,enzyme  hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,10,12,12,16,16,33,77,89,110,124,131,138,142,142,156,212,225,260,260,282,287,287
CHEMBL3486,Dihydroorotate dehydrogenase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,36,101,124,363,423,471,571,625,627,627
CHEMBL3488,Falcipain 2B,enzyme  protease  cysteine  ca  c1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11
CHEMBL3490,11-beta-hydroxysteroid dehydrogenase 2,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,124,208,225,225,330,341,356,357,363,363,363
CHEMBL3491,Cytochrome P450 2J2,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14
CHEMBL3492,Proteasome Macropain subunit,enzyme  protease  threonine  pbt  t1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,58,58,68,68,103,144,194,200,219,219
CHEMBL3494,Sodium/calcium exchanger 1,transporter  electrochemical  slc  slc08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21,21,21,21
CHEMBL3495,NADP-dependent malic enzyme,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10
CHEMBL3497,Casein kinase I homolog 1,enzyme  kinase  protein kinase  ck1  ck1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
CHEMBL3499,Beta-lactamase class C,enzyme  hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,38,38,38,38,38,38,38,38,38,38,38,38
CHEMBL3501,Cholecystokinin A receptor,membrane receptor  7tm1  peptide  short peptide  cholecystokinin receptor,0,0,0,0,0,0,0,0,0,0,0,64,64,92,132,219,289,380,506,591,616,646,658,658,719,719,719,719,724,786,786,789,810,836,836,836,836,836,836,836,837,837
CHEMBL3503,"Glutamate receptor ionotropic, AMPA 2",ion channel  lgic  glut  ampa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,33,69,80,80,102,102,102,114,114
CHEMBL3504,"Glutamate receptor ionotropic, AMPA 3",ion channel  lgic  glut  ampa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,33,36,43,44,44,48,48,48,60,60
CHEMBL3505,"Glutamate receptor ionotropic, AMPA 4",ion channel  lgic  glut  ampa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,32,40,41,41,42,42,42,49,49
CHEMBL3507,Mineralocorticoid receptor,transcription factor  nuclear receptor  nr3  nr3c  nr3c2,0,0,0,0,5,5,5,8,8,21,21,32,32,32,32,32,46,53,53,53,53,53,53,53,53,53,53,53,53,59,59,59,59,59,59,103,106,106,106,107,107,107
CHEMBL3508,Cholecystokinin B receptor,membrane receptor  7tm1  peptide  short peptide  cholecystokinin receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,38,38,38,50,63,63,63,81,99,99,99,99,99,99,99,99,99,99,100,100,100
CHEMBL3509,Sodium channel protein type IV alpha subunit,ion channel  vgc  vg na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
CHEMBL3509588,Lathosterol oxidase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CHEMBL3510,Carbonic anhydrase XIV,enzyme  lyase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,113,186,217,330,407,482,599,693,735,762,762
CHEMBL3511,Ornithine decarboxylase,enzyme  lyase,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,31,31,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,45,45,45,45,45,45,45,45
CHEMBL3512,Penicillin-binding protein 2a,enzyme  protease  serine  unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,28,28,31,35,35,35,35,35,35,35,35
CHEMBL3513,Acidic alpha-glucosidase,enzyme  hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,19,19,19,19,44,44,51,51,51,51,65,85,87,144,229,304,314,344,344,344
CHEMBL3514,LDL-associated phospholipase A2,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,26,30,30,30,30,30,30,50,123,123,150,192,194
CHEMBL3516,Vascular endothelial growth factor receptor 1,enzyme  kinase  protein kinase  tk  vegfr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6
CHEMBL3517,Elastase 1,enzyme  protease  serine  pas  s1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,65,65,65,65,65,65,65
CHEMBL3521,Receptor-type tyrosine-protein phosphatase F (LAR),enzyme  phosphatase  protein phosphatase  tyr  receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38,38,64,74,114,132,168,290,290,418,514,610,672,672
CHEMBL3522,Cytochrome P450 17A1,enzyme  cytochrome p450  cyp_17  cyp_17a  cyp_17a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,48,68,68,83,87,87,96,122,253,282,292,475,492,549,722,758,857,930,1108,1129,1129
CHEMBL3524,Histone deacetylase 4,epigenetic regulator  eraser  hdac  hdac class iia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,18,68,111,158,193,243,293,434,523,727,778,778
CHEMBL3525,Integrin alpha-3,membrane receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
CHEMBL3526,Muscle glycogen phosphorylase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4
CHEMBL3527,Ribonucleoside-diphosphate reductase M2 chain,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
CHEMBL3528,Neutral sphingomyelinase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5
CHEMBL3529,Inhibitor of nuclear factor kappa B kinase epsilon subunit,enzyme  kinase  protein kinase  other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,62,100,101,101,173,178,205,254,433,447,447
CHEMBL3530,Dual specificity mitogen-activated protein kinase kinase 7,enzyme  kinase  protein kinase  ste  ste7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,154,165,165,167,172,172,172,172,248,253,412,420,426,429,429
CHEMBL3531,Steryl-sulfatase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
CHEMBL3534,Dolichyl-phosphate-mannose--protein mannosyltransferase 1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51
CHEMBL3535,Phosphodiesterase 9A,enzyme  phosphodiesterase  pde_9  pde_9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,11,39,43,64,93,119,238,252,270,271
CHEMBL3536,Heat shock protein HSP 90 (HSP82),cytosolic other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,7,7,7,7,7,7
CHEMBL3537,Casein kinase II alpha,enzyme  kinase  protein kinase  other  ck2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CHEMBL3540,G-protein coupled receptor ChemR23,membrane receptor  7tm1  peptide  chemokine receptor-like  chemerin receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2
CHEMBL3541,Histone deacetylase HD1B,epigenetic regulator  eraser  hdac  hdac class i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,71,71,71,71,71,71,71,71,71,71
CHEMBL3542,Serine/threonine-protein kinase NIM1,enzyme  kinase  protein kinase  camk  camkl  nim1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,73,73,75,80,85,86,86
CHEMBL3542435,UDP-glucuronosyltransferase 1-3,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14
CHEMBL3543,Pyrimidinergic receptor P2Y6,membrane receptor  7tm1  smallmol  nucleotide-like receptor  purine receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
